,SampleID,SampleID,SampleIDnoRep,SeqID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,D_cnt.spp.most.tol_pct_att,D_cnt.spp.most.tol_pred,D_cnt.spp.most.tol_raw,D_cnt.spp.most.tol_scr,D_EpiRho.richness_pct_att,D_EpiRho.richness_pred,D_EpiRho.richness_raw,D_EpiRho.richness_scr,D_prop.spp.IndicatorClass_TN_low_pct_att,D_prop.spp.IndicatorClass_TN_low_pred,D_prop.spp.IndicatorClass_TN_low_raw,D_prop.spp.IndicatorClass_TN_low_scr,D_prop.spp.Planktonic_pct_att,D_prop.spp.Planktonic_pred,D_prop.spp.Planktonic_raw,D_prop.spp.Planktonic_scr,D_prop.spp.Trophic.E_pct_att,D_prop.spp.Trophic.E_pred,D_prop.spp.Trophic.E_raw,D_prop.spp.Trophic.E_scr,D_Salinity.BF.richness_pct_att,D_Salinity.BF.richness_pred,D_Salinity.BF.richness_raw,D_Salinity.BF.richness_scr,S_prop.spp.IndicatorClass_DOC_high_pct_att,S_prop.spp.IndicatorClass_DOC_high_raw,S_prop.spp.IndicatorClass_DOC_high_scr,S_prop.spp.IndicatorClass_NonRef_pct_att,S_prop.spp.IndicatorClass_NonRef_raw,S_prop.spp.IndicatorClass_NonRef_scr,S_prop.spp.IndicatorClass_TP_high_pct_att,S_prop.spp.IndicatorClass_TP_high_raw,S_prop.spp.IndicatorClass_TP_high_scr,S_prop.spp.ZHR_pct_att,S_prop.spp.ZHR_raw,S_prop.spp.ZHR_scr,H_cnt.spp.IndicatorClass_TP_high_pct_att,H_cnt.spp.IndicatorClass_TP_high_pred,H_cnt.spp.IndicatorClass_TP_high_raw,H_cnt.spp.IndicatorClass_TP_high_scr,H_cnt.spp.most.tol_pct_att,H_cnt.spp.most.tol_pred,H_cnt.spp.most.tol_raw,H_cnt.spp.most.tol_scr,H_EpiRho.richness_pct_att,H_EpiRho.richness_pred,H_EpiRho.richness_raw,H_EpiRho.richness_scr,H_OxyRed.DO_30.richness_pct_att,H_OxyRed.DO_30.richness_pred,H_OxyRed.DO_30.richness_raw,H_OxyRed.DO_30.richness_scr,H_prop.spp.Planktonic_pct_att,H_prop.spp.Planktonic_pred,H_prop.spp.Planktonic_raw,H_prop.spp.Planktonic_scr,H_prop.spp.Trophic.E_pct_att,H_prop.spp.Trophic.E_pred,H_prop.spp.Trophic.E_raw,H_prop.spp.Trophic.E_scr,H_prop.spp.ZHR_pct_att,H_prop.spp.ZHR_raw,H_prop.spp.ZHR_scr,H_Salinity.BF.richness_pct_att,H_Salinity.BF.richness_pred,H_Salinity.BF.richness_raw,H_Salinity.BF.richness_scr,Comments,version_number
247,903CVPCT_4/30/18_1,903CVPCT_04/30/18_1,903CVPCT_4/30/18,#N/A,903CVPCT,4/30/18,1,"Epiphyte, Integrated, Microalgae, Macroalgae",596,189,0,37,11,48,Chamaepinnularia submuscicola,0.788829784,0.896413212,0.853995019,0.324324324,5.587516746,7,0.578728453,1,1.524533333,0,0.415862398,0.594594595,0.347352727,0.181818182,0.3739043,0.945945946,0.003343142,0,0.84628268,0.702702703,0.529210763,0.538461538,0.723455717,0.702702703,3.364263173,5,0.624307038,0.545454545,0.333333333,0.716479017,0.545454545,0.333333333,0.696969697,0.545454545,0.333333333,0.586701434,1,0.272727273,0.545454545,0.5,14.59483333,17,0.659724922,0.25,5.919647629,7,0.660882399,0.979166667,1.534866667,0,0.40637082,0.5,4.227666667,6,0.552420032,0.729166667,0.003349655,0,0.846223348,0.541666667,0.533790191,0.538461538,0.73464611,0.229166667,0.272727273,0.545454545,0.541666667,3.213794476,5,0.585920931,,2.5.5
250,903NP9UAC_5/25/18_1,903NP9UAC_05/25/18_1,903NP9UAC_5/25/18,#N/A,903NP9UAC,5/25/18,1,"Epiphyte, Integrated, Macroalgae, Microalgae",598,182,0,45,46,91,Caloneis fontinalis,1.166866553,1.143478239,1.140059765,0.222222222,5.599061234,5,0.763925433,1,3.175133333,4,0.931038011,0.622222222,0.357670276,0.392857143,0.801565787,0.888888889,0.001934084,0,0.831827504,0.644444444,0.526855871,0.413793103,1,0.711111111,3.377487178,2,0.941486688,0.6,0.259259259,0.796087797,0.6,0.111111111,0.929292929,0.6,0.111111111,0.899608866,1,0.311111111,0.622222222,0.6,15.92103333,19,0.621957673,0.144444444,5.919647629,6,0.739893405,0.977777778,3.103933333,4,0.957929718,0.288888889,4.1841,2,1,0.444444444,0.001775995,0,0.830082966,0.322222222,0.531289712,0.413793103,1,0.5,0.311111111,0.622222222,0.355555556,3.238374131,2,0.891619706,,2.5.5
252,903R9PPCD_6/24/19_1,903R9PPCD_06/24/19_1,903R9PPCD_6/24/19,#N/A,903R9PPCD,6/24/19,1,"Macroalgae, Integrated, Microalgae, Epiphyte",577,200,0,41,12,53,"Phaeodermatium rivulare, Cocconeis placentula var klinoraphis",0.907262666,0.987375952,0.980926319,0.268292683,5.549713496,4,0.851449189,1,1.7479,0,0.366882633,0.463414634,0.359977022,0.210526316,0.408172883,0.902439024,0.005655593,0,0.870005549,0.658536585,0.528094079,0.518518519,0.772198662,0.682926829,3.306030095,3,0.828702381,0.833333333,0.2,0.859774821,0.833333333,0.2,0.836363636,0.833333333,0.2,0.774445893,1,0.166666667,0.333333333,0.471698113,18.97103333,13,1,0.226415094,4.795192926,4,0.809071121,0.981132075,1.867533333,0,0.330891473,0.471698113,1.737133333,2,0.797301459,0.698113208,0.005190286,0,0.865101947,0.509433962,0.530614054,0.518518519,0.777440206,0.226415094,0.166666667,0.333333333,0.528301887,3.533957737,3,0.820423291,,2.5.5
253,903SLFRCx_5/3/17_1,903SLFRCx_05/03/17_1,903SLFRCx_5/3/17,#N/A,903SLFRCx,5/3/17,1,"Integrated, Microalgae, Macroalgae, Epiphyte",548,200,0,24,10,34,"Gomphonema aequale, Eunotia nymanniana, Hantzschia calcifuga, Stauroneis acidoclinata",0.959688083,0.691934592,1.001466936,0.166666667,4.16324792,1,1,1,0.565766667,0,0.626100418,0.25,0.358720014,0.333333333,0.672506445,0.958333333,0.01127324,0.086956522,0.035569931,0.541666667,0.57804368,0.230769231,1,0.666666667,3.353944186,0,1,0.5,0.4,0.644831116,0.5,0.4,0.627272727,0.5,0.4,0.492829205,1,0.1,0.2,0.352941176,12.62148571,7,1,0.147058824,4.795192926,1,1,0.970588235,0.661709524,0,0.604483037,0.411764706,2.0951,0,1,0.676470588,0.012591979,0.086956522,0.049140721,0.382352941,0.574194766,0.230769231,1,0.294117647,0.1,0.2,0.470588235,3.5378795,0,1,,2.5.5
256,904WE1125_4/25/17_1,904WE1125_04/25/17_1,904WE1125_4/25/17,#N/A,904WE1125,4/25/17,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,52,0,33,22,55,NA,0.306429947,0.599882247,0.242830485,0.424242424,5.461242385,11,0.198834516,1,4.047533333,0,0,0.636363636,0.290713753,0.095238095,0.310111101,1,0.026933012,0.090909091,0.155671261,0.727272727,0.513538484,0.666666667,0.350945162,0.818181818,3.932634274,8,0.368347574,0.863636364,0.631578947,0.395948931,0.863636364,0.421052632,0.605263158,0.863636364,0.315789474,0.611404652,1,0.045454545,0.090909091,0.709090909,16.6164,24,0.380678131,0.327272727,6.108946274,15,0.043751023,1,4.066266667,0,0,0.436363636,2.377766667,7,0.090079528,0.6,0.025464236,0.090909091,0.1406263,0.436363636,0.523258691,0.666666667,0.380548772,0.4,0.045454545,0.090909091,0.490909091,3.313297185,8,0.292763346,,2.5.5
257,905DGCC1x_5/13/19_1,905DGCC1x_05/13/19_1,905DGCC1x_5/13/19,#N/A,905DGCC1x,5/13/19,1,"Integrated, Macroalgae, Microalgae, Epiphyte",588,161,0,43,28,71,"Oedogonium macrandrium, Gomphonema aequale",0.868167045,1.233160095,0.924138216,0.302325581,5.404105961,8,0.469775305,1,1.628066667,5,1,0.581395349,0.344387289,0.28,0.589410885,0.953488372,0.002954324,0,0.842293894,0.674418605,0.522075994,0.586206897,0.581366511,0.744186047,3.594333225,7,0.437999695,0.62962963,0.117647059,0.948281052,0.62962963,0.117647059,0.922459893,0.62962963,0.117647059,0.890405706,1,0.37037037,0.740740741,0.557142857,16.02276667,18,0.683711067,0.2,5.919647629,8,0.581871392,0.985714286,1.348366667,5,1,0.385714286,2.1649,4,0.542237369,0.585714286,0.002640229,0,0.838947058,0.414285714,0.52215266,0.586206897,0.58308323,0.385714286,0.37037037,0.740740741,0.457142857,3.681431385,7,0.431042709,,2.5.5
258,905M21756_5/4/17_1,905M21756_05/04/17_1,905M21756_5/4/17,#N/A,905M21756,5/4/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",601,38,0,36,20,56,NA,0.438539576,0.816797025,0.45187344,0.333333333,5.474155923,10,0.292090485,1,2.807066667,0,0.134628935,0.666666667,0.30244566,0.166666667,0.437302136,1,0.039951995,0.055555556,0.651913094,0.833333333,0.484967845,0.633333333,0.363276176,0.888888889,3.39601832,10,0.101336904,0.6,0.416666667,0.62691914,0.6,0.166666667,0.871212121,0.6,0.166666667,0.821382008,1,0,0,0.625,16.31776667,21,0.532092772,0.214285714,6.168984333,10,0.443549723,0.964285714,2.5948,0,0.165880613,0.517857143,2.298033333,5,0.401605216,0.642857143,0.038014248,0.055555556,0.631953324,0.535714286,0.488017015,0.633333333,0.375678111,0.357142857,0,0,0.571428571,3.311738618,10,0.090462837,,2.5.5
259,905PS0026_5/4/17_1,905PS0026_05/04/17_1,905PS0026_5/4/17,#N/A,905PS0026,5/4/17,1,"Integrated, Microalgae, Epiphyte, Macroalgae",600,127,0,33,17,50,NA,0.454574894,0.566624509,0.355605044,0.424242424,5.323915249,9,0.370325325,1,2.936733333,0,0.106195673,0.666666667,0.284833297,0.181818182,0.507109582,1,0.002802397,0.03030303,0.529863931,0.787878788,0.525289019,0.730769231,0.215401413,0.818181818,3.512005025,8,0.324071066,0.823529412,0.642857143,0.383828045,0.823529412,0.357142857,0.672077922,0.823529412,0.357142857,0.553175638,1,0,0,0.72,14.63599048,24,0.269673948,0.34,5.400230267,12,0.224787678,0.98,2.808866667,0,0.117310636,0.46,3.1512,6,0.377784381,0.66,0.002104512,0.03030303,0.522646681,0.52,0.529132042,0.730769231,0.231930418,0.34,0,0,0.54,3.7252034,8,0.334395321,,2.5.5
261,905SDBDN9_5/4/17_1,905SDBDN9_05/04/17_1,905SDBDN9_5/4/17,#N/A,905SDBDN9,5/4/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,200,0,30,14,44,NA,0.679061571,0.795962326,0.69446932,0.366666667,5.379530329,7,0.559579755,1,1.215533333,0,0.48361981,0.666666667,0.249247699,0.1,0.408605414,1,0.027095354,0.033333333,0.747992305,0.8,0.567565122,0.708333333,0.382946156,0.833333333,4.031890709,7,0.484058112,0.857142857,0.333333333,0.716479017,0.857142857,0.333333333,0.696969697,0.857142857,0.25,0.704041721,1,0.071428571,0.142857143,0.681818182,13.47984286,19,0.4851262,0.272727273,6.108946274,8,0.596828069,1,1.050466667,0,0.516277219,0.477272727,2.593133333,3,0.773940277,0.681818182,0.026682344,0.033333333,0.743650842,0.545454545,0.575230451,0.708333333,0.406850451,0.318181818,0.071428571,0.142857143,0.568181818,3.311738618,7,0.39367731,,2.5.5
262,905WE0679_5/4/17_1,905WE0679_05/04/17_1,905WE0679_5/4/17,#N/A,905WE0679,5/4/17,1,"Integrated, Microalgae",598,0,0,38,9,47,"Gomphonema aequale, Oedogonium macrandrium",0.872241813,0.841753761,0.928481058,0.394736842,5.531279254,6,0.665617889,1,1.499233333,0,0.421410173,0.605263158,0.276267313,0.130434783,0.415881848,0.947368421,0.014263532,0,0.958312293,0.736842105,0.486913025,0.535714286,0.621056226,0.763157895,3.574578478,3,0.856970469,0.777777778,0.285714286,0.76765609,0.777777778,0.285714286,0.746753247,0.777777778,0.285714286,0.653753027,1,0.111111111,0.222222222,0.553191489,18.65946667,18,0.831501069,0.319148936,5.421129103,6,0.700504955,0.978723404,1.4905,0,0.416437254,0.595744681,4.117933333,4,0.859078807,0.765957447,0.014549527,0,0.961095845,0.595744681,0.481913628,0.535714286,0.609253427,0.191489362,0.111111111,0.222222222,0.617021277,3.598276777,3,0.826924112,,2.5.5
263,906M21738_5/16/17_1,906M21738_05/16/17_1,906M21738_5/16/17,#N/A,906M21738,5/16/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",601,130,0,40,23,63,NA,0.517096528,0.82217781,0.56588399,0.3,5.44771404,9,0.381723115,1,2.277633333,0,0.250722892,0.55,0.260120888,0.045454545,0.269223003,0.95,0.031785021,0.026315789,0.868093717,0.6,0.539011923,0.791666667,0.093262634,0.675,3.92022615,7,0.472304016,0.695652174,0.375,0.671699079,0.695652174,0.25,0.784090909,0.695652174,0.1875,0.792046936,1,0.043478261,0.086956522,0.53968254,16.4789,20,0.597175602,0.206349206,6.108946274,10,0.438806056,0.984126984,2.250933333,0,0.243901148,0.349206349,2.494233333,4,0.595665257,0.603174603,0.027895943,0.026315789,0.828074303,0.380952381,0.545962996,0.791666667,0.119459585,0.365079365,0.043478261,0.086956522,0.428571429,3.350365918,7,0.397581429,,2.5.5
264,906M21758_5/11/17_1,906M21758_05/11/17_1,906M21758_5/11/17,#N/A,906M21758,5/11/17,1,"Microalgae, Epiphyte, Integrated, Macroalgae",600,127,0,30,25,55,NA,0.622200512,0.840562477,0.6872093,0.4,5.474155923,9,0.384157542,1,0.5868,0,0.621488236,0.533333333,0.178670139,0.0625,0.479081198,1,0.047462035,0.033333333,0.956929104,0.7,0.513538484,0.857142857,0,0.8,3.932634274,8,0.368347574,0.64,0.3125,0.738868987,0.64,0.25,0.784090909,0.64,0.25,0.704041721,1,0.08,0.16,0.545454545,16.81576667,18,0.728159609,0.272727273,6.108946274,11,0.359795049,0.981818182,0.602266667,0,0.617970135,0.363636364,2.478666667,2,0.917600731,0.545454545,0.045873189,0.033333333,0.940483468,0.381818182,0.523258691,0.857142857,0,0.454545455,0.08,0.16,0.436363636,3.313297185,8,0.292763346,,2.5.5
268,907M23362_5/9/17_1,907M23362_05/09/17_1,907M23362_5/9/17,#N/A,907M23362,5/9/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",300,173,0,32,22,54,NA,0.709626248,0.972816704,0.812655638,0.40625,5.447713898,6,0.657924273,1,3.437033333,2,0.435049367,0.625,0.37133389,0.25,0.468079195,0.9375,0.018372582,0.033333333,0.658507515,0.75,0.471632154,0.666666667,0.242446196,0.78125,3.490259315,4,0.742832266,0.681818182,0.266666667,0.788126919,0.681818182,0.2,0.836363636,0.681818182,0.2,0.774445893,1,0.181818182,0.363636364,0.62962963,14.75743333,17,0.668838835,0.259259259,5.484381932,7,0.626491618,1,3.403333333,2,0.436214658,0.388888889,4.628366667,2,1,0.555555556,0.020047775,0.033333333,0.675602798,0.444444444,0.480905632,0.666666667,0.272451107,0.407407407,0.181818182,0.363636364,0.462962963,3.409542851,4,0.706777002,,2.5.5
269,907NP9CMC_5/2/18_1,907NP9CMC_05/02/18_1,907NP9CMC_5/2/18,#N/A,907NP9CMC,5/2/18,1,"Epiphyte, Integrated, Macroalgae, Microalgae",624,144,0,49,44,93,Hantzschia calcifuga,0.599290851,1.102244382,0.64953873,0.306122449,5.438654248,11,0.196754893,1,2.2789,1,0.469724789,0.530612245,0.330955293,0.230769231,0.513137225,0.93877551,0.006212117,0.02173913,0.652698376,0.714285714,0.511924215,0.657142857,0.37142362,0.775510204,3.20993341,6,0.502799341,0.585365854,0.125,0.94037871,0.585365854,0.083333333,0.958333333,0.585365854,0.083333333,0.938722295,1,0.146341463,0.292682927,0.544444444,16.6768,21,0.552216995,0.188888889,4.700433051,11,0.248507002,0.988888889,2.256533333,1,0.469522378,0.366666667,4.0664,5,0.688488102,0.511111111,0.005516925,0.02173913,0.645482815,0.388888889,0.511943304,0.657142857,0.375976131,0.455555556,0.146341463,0.292682927,0.422222222,3.598276777,6,0.52370964,,2.5.5
271,907SDBOC2_5/31/18_1,907SDBOC2_05/31/18_1,907SDBOC2_5/31/18,#N/A,907SDBOC2,5/31/18,1,"Epiphyte, Integrated, Macroalgae, Microalgae",598,140,0,41,38,79,Hantzschia calcifuga,1.112720856,1.203173659,1.111165237,0.292682927,5.599061234,3,0.948059547,1,2.068466667,3,0.954427841,0.634146341,0.417507393,0.461538462,0.82040944,0.951219512,0.003308795,0,0.845930323,0.707317073,0.481258352,0.517241379,0.654243697,0.756097561,3.054616002,3,0.802237892,0.588235294,0.15,0.913510747,0.588235294,0.1,0.940909091,0.588235294,0.1,0.915254237,1,0.323529412,0.647058824,0.6,18.46183333,17,0.876474623,0.186666667,4.411546463,3,0.857769834,1,1.970833333,3,0.98812902,0.36,3.8553,4,0.816471688,0.52,0.004008373,0,0.852979551,0.386666667,0.474593164,0.517241379,0.637717794,0.453333333,0.323529412,0.647058824,0.413333333,3.51210312,3,0.818214412,,2.5.5
272,907SDBOC2_5/4/19_1,907SDBOC2_05/04/19_1,907SDBOC2_5/4/19,#N/A,907SDBOC2,5/4/19,1,"Integrated, Microalgae, Macroalgae",306,0,0,35,22,57,Gomphonema aequale,0.956223362,1.014979086,1.058438654,0.257142857,5.599061234,1,1,1,2.068466667,3,0.954427841,0.542857143,0.417507393,0.315789474,0.509873417,0.971428571,0.003308795,0.088235294,0,0.714285714,0.481258352,0.44,0.854228041,0.742857143,3.054616002,0,1,0.636363636,0.285714286,0.76765609,0.636363636,0.142857143,0.896103896,0.636363636,0.142857143,0.854907804,1,0.181818182,0.363636364,0.526315789,18.46183333,11,1,0.192982456,4.411546463,1,1,1,1.970833333,3,0.98812902,0.385964912,3.8553,2,1,0.596491228,0.004008373,0.088235294,0,0.438596491,0.474593164,0.44,0.834860878,0.385964912,0.181818182,0.363636364,0.456140351,3.51210312,0,1,,2.5.5
273,907SDCHC3_5/29/18_1,907SDCHC3_05/29/18_1,907SDCHC3_5/29/18,#N/A,907SDCHC3,5/29/18,1,"Epiphyte, Integrated, Macroalgae, Microalgae",614,37,0,31,13,44,NA,0.425912206,0.649650956,0.507761715,0.387096774,5.341185091,9,0.371915308,1,1.9116,0,0.330986554,0.548387097,0.266764291,0.058823529,0.283552674,0.838709677,0.001514637,0.038461538,0.432956978,0.548387097,0.542282575,0.882352941,0,0.548387097,3.222366177,6,0.504108046,1,0.461538462,0.578694591,1,0.384615385,0.643356643,1,0.307692308,0.622806138,1,0,0,0.681818182,14.22175714,20,0.470660205,0.318181818,5.921582312,11,0.344991234,0.977272727,1.944933333,0,0.313330046,0.386363636,3.355433333,3,0.897608534,0.590909091,0.001922254,0.038461538,0.43709887,0.386363636,0.543939213,0.882352941,0,0.295454545,0,0,0.386363636,3.405282669,6,0.504203437,,2.5.5
274,907SDCHC3_5/29/18_2,907SDCHC3_05/29/18_1,907SDCHC3_5/29/18,#N/A,907SDCHC3,5/29/18,2,"Integrated, Microalgae, Epiphyte, Macroalgae",617,88,0,35,18,53,Hantzschia calcifuga,0.51153615,0.8430093,0.481315233,0.371428571,5.341185091,10,0.279848252,1,1.9116,1,0.550266205,0.571428571,0.266764291,0.15,0.477815283,0.857142857,0.001514637,0.033333333,0.48556598,0.657142857,0.542282575,0.826086957,0.012613636,0.657142857,3.222366177,6,0.504108046,0.944444444,0.294117647,0.758624842,0.944444444,0.235294118,0.799465241,0.944444444,0.235294118,0.72474883,1,0.055555556,0.111111111,0.716981132,14.22175714,23,0.302506829,0.283018868,5.921582312,12,0.265980227,1,1.944933333,1,0.54022187,0.41509434,3.355433333,5,0.573147673,0.566037736,0.001922254,0.033333333,0.489696765,0.433962264,0.543939213,0.826086957,0.026443421,0.339622642,0.055555556,0.111111111,0.433962264,3.405282669,6,0.504203437,,2.5.5
277,909WE0662_5/5/17_1,909WE0662_05/05/17_1,909WE0662_5/5/17,#N/A,909WE0662,5/5/17,1,"Integrated, Microalgae, Macroalgae",656,0,0,46,18,64,NA,0.744061865,0.898227308,0.660119419,0.347826087,5.262349371,8,0.456724193,1,1.8184,0,0.351423417,0.608695652,0.410089032,0.25,0.385506629,1,0.009015308,0.02173913,0.681455628,0.782608696,0.538794462,0.527777778,0.775929853,0.826086957,3.171875984,4,0.709318424,0.722222222,0.230769231,0.826706559,0.722222222,0.153846154,0.884615385,0.722222222,0.153846154,0.83943436,1,0,0,0.59375,13.95003333,20,0.45542978,0.25,4.970632334,8,0.506888739,0.96875,1.898066667,0,0.323963709,0.515625,2.68517619,5,0.464411568,0.71875,0.00762371,0.02173913,0.66709124,0.5625,0.530976701,0.527777778,0.754733393,0.28125,0,0,0.59375,3.203106914,4,0.685912214,,2.5.5
278,910DFWHBC_5/28/19_1,910DFWHBC_05/28/19_1,910DFWHBC_5/28/19,#N/A,910DFWHBC,5/28/19,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,174,0,34,16,50,NA,0.562345453,1.058536748,0.818724026,0.352941176,5.503646923,8,0.478939748,1,1.035333333,0,0.523134003,0.588235294,0.368843496,0.15,0.260323066,1,0.008660682,0.029411765,0.599105927,0.705882353,0.479746047,0.708333333,0.155575278,0.764705882,3.398098952,6,0.522606127,0.733333333,0.363636364,0.683911789,0.733333333,0.181818182,0.855371901,0.733333333,0.181818182,0.80004741,1,0.333333333,0.666666667,0.571428571,17.3675,15,0.927238259,0.265306122,6.168984333,8,0.601571736,1,0.704733333,0,0.594721286,0.469387755,2.548033333,3,0.766623685,0.693877551,0.007747868,0.029411765,0.589669617,0.489795918,0.472104594,0.708333333,0.143642442,0.306122449,0.333333333,0.666666667,0.530612245,3.317674212,6,0.49534872,,2.5.5
279,910M24924_5/5/17_1,910M24924_05/05/17_1,910M24924_5/5/17,#N/A,910M24924,5/5/17,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,165,0,27,12,39,NA,0.397733087,0.656842787,0.528217533,0.296296296,5.15874265,8,0.447185427,1,2.652466667,0,0.168529569,0.666666667,0.357397608,0.055555556,0.083484504,0.925925926,0.031785021,0.04,0.727710748,0.62962963,0.572724051,0.882352941,0,0.740740741,3.94211741,8,0.369345793,0.583333333,0.428571429,0.614124872,0.583333333,0.428571429,0.597402597,0.583333333,0.285714286,0.653753027,1,0,0,0.564102564,14.56626667,16,0.714174853,0.205128205,6.108946274,8,0.596828069,1,2.5951,0,0.165812545,0.41025641,2.659233333,4,0.622433278,0.641025641,0.027895943,0.04,0.687720972,0.435897436,0.582249967,0.882352941,0,0.307692308,0,0,0.512820513,3.38972362,8,0.300487879,,2.5.5
280,911CCH80x_5/9/18_1,911CCH80x_05/09/18_1,911CCH80x_5/9/18,#N/A,911CCH80x,5/9/18,1,"Integrated, Macroalgae, Microalgae, Epiphyte",574,186,0,33,26,59,Ulnaria acuscypriacus,0.847918058,1.094097358,0.953315453,0.363636364,5.233439633,7,0.546129615,1,1.533466667,4,1,0.636363636,0.391780877,0.285714286,0.50060804,0.939393939,0.007108217,0,0.88490767,0.727272727,0.529761565,0.75,0.177191148,0.787878788,3.278677593,4,0.720560634,0.608695652,0.142857143,0.921187308,0.608695652,0.142857143,0.896103896,0.608695652,0.142857143,0.854907804,1,0.217391304,0.434782609,0.571428571,15.84413333,16,0.785800718,0.214285714,5.129841024,7,0.598478984,0.982142857,1.619333333,4,1,0.446428571,3.807361905,2,1,0.553571429,0.007306619,0,0.886808305,0.428571429,0.527344372,0.75,0.178285079,0.410714286,0.217391304,0.434782609,0.464285714,3.223963928,4,0.688020264,,2.5.5
281,911COPPER_5/2/17_1,911COPPER_05/02/17_1,911COPPER_5/2/17,#N/A,911COPPER,5/2/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,190,0,11,22,33,Mougeotia semioleana,1.204486639,1.027723189,1.201648162,0.545454545,5.590039164,2,1,1,1.131633333,0,0.502017373,0.636363636,0.329477685,0.428571429,0.937727195,0.818181818,0.026933012,0,1,0.727272727,0.485329218,0.375,1,0.727272727,3.901427726,0,1,0.473684211,0.222222222,0.835892187,0.473684211,0.222222222,0.813131313,0.473684211,0.222222222,0.74315515,1,0.263157895,0.526315789,0.533333333,14.4346,5,1,0.233333333,6.108946274,2,1,1,1.133766667,0,0.497377131,0.266666667,2.2093,0,1,0.3,0.025464236,0,1,0.266666667,0.481019167,0.375,1,0.633333333,0.263157895,0.526315789,0.266666667,3.398559542,0,1,,2.5.5
283,911M24934_4/4/17_1,911M24934_04/04/17_1,911M24934_4/4/17,#N/A,911M24934,4/4/17,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,48,0,9,20,29,NA,0.935565524,1.019602439,1.03913127,0.444444444,5.628428052,3,0.950763263,1,1.019766667,0,0.526547457,0.777777778,0.354491845,0.142857143,0.275682283,1,0.006907642,0,0.882850023,0.777777778,0.53242071,0.571428571,0.646412148,0.888888889,3.391659264,2,0.942978478,0.7,0.214285714,0.844421699,0.7,0.142857143,0.896103896,0.7,0.142857143,0.854907804,1,0.15,0.3,0.724137931,16.46576667,8,1,0.172413793,5.921582312,3,0.977079286,0.965517241,1.0066,0,0.526230207,0.206896552,2.9966,3,0.839394848,0.310344828,0.006752469,0,0.881124615,0.24137931,0.537863408,0.571428571,0.660900458,0.689655172,0.15,0.3,0.275862069,3.212892464,2,0.889044236,,2.5.5
284,911M24945_4/4/17_1,911M24945_04/04/17_1,911M24945_4/4/17,#N/A,911M24945,4/4/17,1,"Integrated, Macroalgae, Microalgae, Epiphyte",600,163,0,33,30,63,NA,1.077929156,1.005711362,1.010465341,0.333333333,5.601036951,5,0.764107332,1,2.401366667,4,1,0.727272727,0.394200397,0.416666667,0.774463001,1,0.01480059,0,0.963821839,0.787878788,0.497545602,0.576923077,0.541891869,0.878787879,3.260380697,3,0.823897209,0.655172414,0.263157895,0.791897861,0.655172414,0.157894737,0.880382775,0.655172414,0.105263158,0.907843272,1,0.137931034,0.275862069,0.64516129,16.0963,15,0.855986069,0.209677419,5.150608826,5,0.758141882,1,2.233166667,4,1,0.387096774,3.9375,5,0.667576599,0.532258065,0.014890687,0,0.964594985,0.419354839,0.514656016,0.576923077,0.587644636,0.467741935,0.137931034,0.275862069,0.467741935,3.296406573,3,0.796413641,,2.5.5
285,911NP9EPC_4/24/19_1,911NP9EPC_04/24/19_1,911NP9EPC_4/24/19,#N/A,911NP9EPC,4/24/19,1,"Integrated, Macroalgae, Microalgae, Epiphyte",577,165,0,32,41,73,"Palmella mucosa, Gomphonema aequale",1.203155518,1.250639376,1.170803748,0.28125,5.628428052,5,0.76662915,1,1.5754,4,1,0.59375,0.323439562,0.421052632,0.934572438,0.9375,0.005424838,0,0.867638292,0.71875,0.536727735,0.47826087,0.89878231,0.8125,3.611416856,2,0.966110723,0.625,0.08,0.988741044,0.65,0.076923077,0.965034965,0.65,0.076923077,0.947748471,1,0.325,0.65,0.583333333,18.4179,11,1,0.152777778,5.921582312,5,0.819057273,0.986111111,1.5588,4,1,0.305555556,3.085433333,4,0.691575887,0.416666667,0.004658182,0,0.859644374,0.319444444,0.547934825,0.47826087,0.924397541,0.555555556,0.325,0.65,0.361111111,3.308730382,2,0.898730717,,2.5.5
